Class,Series,Variety,Form,ProductDescription,SKU,QuantityPurchased,CustomerID,CustomerName,TerritoryID,TerritoryName,SalesRepID,SalesRepNam,TerritoryManagerID,Territory Manager,InfoCost,ListPrice,SellPrice,ListMarginPercent,SellMarginPercent,SellMarginDollars
Petunia Vegetative,Super,Pink,Unrooted,Petunia Vegetative Super Pink Unrooted#,52492,79138,201,Bellview County Nursery,400,Northwest,8404,Larita Garnett,104,Cathie Wentz,4,25,13,0.84,0.692307692,7122.42
New Guinea Impatiens,Solomon,Burgundy,Unrooted,New Guinea Impatiens Solomon Burgundy Unrooted#,99954,113129,321,Open View Nursery,100,Northeast,3684,Lorita Furst,101,Tim Morris,6,15,15,0.6,0.6,10181.61
Geranium,Geronimo,Deep Red,Unrooted,Geranium Geronimo Deep Red Unrooted#,37449,25365,380,Rackatoe Greenhouse,200,Southeast,6144,Gerald Wake,102,Pete Jorgensen,5,25,10,0.8,0.5,1268.25
Calibrachoa,Crazy,Deep Red,Unrooted,Calibrachoa Crazy Deep Red Unrooted#,50994,85653,122,Bigtown Greenhouse,100,Northeast,2586,Zada Dennis,101,Tim Morris,4,25,20,0.84,0.8,13704.48
Petunia Vegetative,Peddler,Light Blue,Unrooted,Petunia Vegetative Peddler Light Blue Unrooted#,75176,110163,380,Rackatoe Greenhouse,200,Southeast,7872,Janette Darbonne,102,Pete Jorgensen,4,25,18,0.84,0.777777778,15422.82
Geranium,Giant,Frost,Unrooted,Geranium Giant Frost Unrooted#,43299,48884,868,Old Quarry Farm,600,Canada,8731,Magdalen Murphy,106,Jack Unger,5,30,27,0.833333333,0.814814815,10754.48
Calibrachoa,Crazy,Deep Red,Unrooted,Calibrachoa Crazy Deep Red Unrooted#,50994,5102,292,Undertow Farm,500,Southwest,1573,Julie Claar,105,Bill Barkely,4,25,21,0.84,0.80952381,867.34
Geranium,Geronimo,Orange,Unrooted,Geranium Geronimo Orange Unrooted#,20057,106105,129,Hare Nursery,500,Southwest,4317,Lavonia Grunwald,105,Bill Barkely,5,25,24,0.8,0.791666667,20159.95
Angelonia,Angel,White,Unrooted,Angelonia Angel White Unrooted#,43533,96686,842,Overview Greenhouse,200,Southeast,5301,Janiece Mcshane,102,Pete Jorgensen,5,15,7,0.666666667,0.285714286,1933.72
New Guinea Impatiens,Solomon,Burgundy,Unrooted,New Guinea Impatiens Solomon Burgundy Unrooted#,99954,58384,292,Undertow Farm,500,Southwest,8166,Shemika Lurie,105,Bill Barkely,6,15,8,0.6,0.25,1167.68
Geranium,Giant,Frost,Unrooted,Geranium Giant Frost Unrooted#,43299,90980,178,Lackey Farm,100,Northeast,4887,Anastacia Renaud,101,Tim Morris,5,30,8,0.833333333,0.375,2729.4
New Guinea Impatiens,Solomon,Red,Unrooted,New Guinea Impatiens Solomon Red Unrooted#,77686,124963,290,Sampson Nursery,300,Great Lakes,6511,Columbus Transue,103,Sandra Carlton,6,15,13,0.6,0.538461538,8747.41
Petunia Vegetative,Super,Pink,Unrooted,Petunia Vegetative Super Pink Unrooted#,52492,66091,997,Bridge Nursery,100,Northeast,9717,Silva Gouge,101,Tim Morris,4,25,17,0.84,0.764705882,8591.83
Calibrachoa,Dynamo,Red,Unrooted,Calibrachoa Dynamo Red Unrooted#,90465,131798,615,Kissinger Greenhouse,100,Northeast,8665,Chantay Shepherd,101,Tim Morris,4,20,7,0.8,0.428571429,3953.94
Geranium,Giant,Deep Red,Unrooted,Geranium Giant Deep Red Unrooted#,91126,105565,842,Overview Greenhouse,200,Southeast,9969,Tony Mart,102,Pete Jorgensen,5,30,21,0.833333333,0.761904762,16890.4
Petunia Vegetative,Super,Yellow,Unrooted,Petunia Vegetative Super Yellow Unrooted#,25618,164877,604,Huntersville Farm,500,Southwest,3447,Teresa Newsom,105,Bill Barkely,4,25,24,0.84,0.833333333,32975.4
Petunia Vegetative,Pretty,Blue,Unrooted,Petunia Vegetative Pretty Blue Unrooted#,71461,122933,350,Celtic Greenhouse,100,Northeast,9717,Silva Gouge,101,Tim Morris,4,20,19,0.8,0.789473684,18439.95
Geranium,Giant,Deep Red,Unrooted,Geranium Giant Deep Red Unrooted#,91126,109774,238,Force Farm,300,Great Lakes,7144,Nelda Heckel,103,Sandra Carlton,5,30,8,0.833333333,0.375,3293.22
Combo,Basket,Blue Red Mix,Unrooted,Combo Basket Blue Red Mix Unrooted#,26687,128791,178,Lackey Farm,100,Northeast,5479,Tania Dugan,101,Tim Morris,15,40,24,0.625,0.375,11591.19
Petunia Vegetative,Peddler,Pink,Unrooted,Petunia Vegetative Peddler Pink Unrooted#,12871,138727,556,Diablo Farm,300,Great Lakes,4926,Wilfred Mcelvain,103,Sandra Carlton,4,25,8,0.84,0.5,5549.08
Petunia Vegetative,Peddler,Red,Unrooted,Petunia Vegetative Peddler Red Unrooted#,27225,149352,556,Diablo Farm,300,Great Lakes,1456,Dodie Birdsong,103,Sandra Carlton,4,25,10,0.84,0.6,8961.12
Calibrachoa,Crazy,Yellow,Unrooted,Calibrachoa Crazy Yellow Unrooted#,91061,83293,290,Sampson Nursery,300,Great Lakes,1203,Ying Mercier,103,Sandra Carlton,4,25,6,0.84,0.333333333,1665.86
Coleus,Magnus,Red,Unrooted,Coleus Magnus Red Unrooted#,29389,97267,129,Hare Nursery,500,Southwest,9177,Arletha Grauer,105,Bill Barkely,5,32,18,0.84375,0.722222222,12644.71
New Guinea Impatiens,Solomon,Burgundy,Unrooted,New Guinea Impatiens Solomon Burgundy Unrooted#,99954,147812,232,Greenster Nursery,500,Southwest,2627,Kyoko Setton,105,Bill Barkely,6,15,14,0.6,0.571428571,11824.96
Combo,Basket,Red Yellow Mix,Unrooted,Combo Basket Red Yellow Mix Unrooted#,75237,43784,234,Green Farm,300,Great Lakes,9639,Johnathon Cephus,103,Sandra Carlton,15,40,30,0.625,0.5,6567.6
Calibrachoa,Dynamo,Light Pink,Unrooted,Calibrachoa Dynamo Light Pink Unrooted#,71344,92701,606,ABC Nursery,300,Great Lakes,6511,Columbus Transue,103,Sandra Carlton,4,20,9,0.8,0.555555556,4635.05
Petunia Vegetative,Peddler,Red,Unrooted,Petunia Vegetative Peddler Red Unrooted#,27225,107219,739,University Village Nursery,300,Great Lakes,6511,Columbus Transue,103,Sandra Carlton,4,25,12,0.84,0.666666667,8577.52
Geranium,Geronimo,Pink,Unrooted,Geranium Geronimo Pink Unrooted#,53908,67157,234,Green Farm,300,Great Lakes,7144,Nelda Heckel,103,Sandra Carlton,5,25,11,0.8,0.545454545,4029.42
Calibrachoa,Dynamo,Blue,Unrooted,Calibrachoa Dynamo Blue Unrooted#,49920,78158,931,Rick Greenhouse,200,Southeast,6144,Gerald Wake,102,Pete Jorgensen,4,20,13,0.8,0.692307692,7034.22
Geranium,Geronimo,Frost,Unrooted,Geranium Geronimo Frost Unrooted#,38461,1693,880,Green Story Farm,200,Southeast,6144,Gerald Wake,102,Pete Jorgensen,5,25,15,0.8,0.666666667,169.3
Geranium,Giant,Frost,Unrooted,Geranium Giant Frost Unrooted#,43299,195263,700,Jumbo Nursery,300,Great Lakes,7144,Nelda Heckel,103,Sandra Carlton,5,30,11,0.833333333,0.545454545,11715.78
Petunia Vegetative,Novelty,Sky,Unrooted,Petunia Vegetative Novelty Sky Unrooted#,35976,192432,700,Jumbo Nursery,300,Great Lakes,1203,Ying Mercier,103,Sandra Carlton,4,35,9,0.885714286,0.555555556,9621.6
Petunia Vegetative,Super,Yellow,Unrooted,Petunia Vegetative Super Yellow Unrooted#,25618,48391,178,Lackey Farm,100,Northeast,5989,Marquis Ables,101,Tim Morris,4,25,25,0.84,0.84,10162.11
Combo,Basket,Blue Red Mix,Unrooted,Combo Basket Blue Red Mix Unrooted#,26687,51334,721,Bayheap Farm,600,Canada,2295,Hildegard Buzard,106,Jack Unger,15,40,25,0.625,0.4,5133.4
Coleus,Magnus,Red,Unrooted,Coleus Magnus Red Unrooted#,29389,143298,691,State Nursery,500,Southwest,8166,Shemika Lurie,105,Bill Barkely,5,32,18,0.84375,0.722222222,18628.74
Calibrachoa,Dynamo,Red,Unrooted,Calibrachoa Dynamo Red Unrooted#,90465,155904,585,Catte Greenhouse,200,Southeast,9969,Tony Mart,102,Pete Jorgensen,4,20,6,0.8,0.333333333,3118.08
New Guinea Impatiens,Solomon,Burgundy,Unrooted,New Guinea Impatiens Solomon Burgundy Unrooted#,99954,165520,238,Force Farm,300,Great Lakes,7144,Nelda Heckel,103,Sandra Carlton,6,15,13,0.6,0.538461538,11586.4
Petunia Vegetative,Novelty,Pink Star,Unrooted,Petunia Vegetative Novelty Pink Star Unrooted#,58462,73608,358,Rabbit Nursery,100,Northeast,1581,Luz German,101,Tim Morris,4,35,7,0.885714286,0.428571429,2208.24
Coleus,Zero,Mango,Unrooted,Coleus Zero Mango Unrooted#,34079,194368,610,Lake Orey Greenhouse,100,Northeast,7295,Jeffrey Broadfoot,101,Tim Morris,5,30,25,0.833333333,0.8,38873.6
New Guinea Impatiens,Solomon,Deep Red,Unrooted,New Guinea Impatiens Solomon Deep Red Unrooted#,31784,35316,358,Rabbit Nursery,100,Northeast,5479,Tania Dugan,101,Tim Morris,6,15,14,0.6,0.571428571,2825.28
Calibrachoa,Crazy,Yellow,Unrooted,Calibrachoa Crazy Yellow Unrooted#,91061,129216,739,University Village Nursery,300,Great Lakes,7144,Nelda Heckel,103,Sandra Carlton,4,25,20,0.84,0.8,20674.56
Petunia Vegetative,Super,Pink,Unrooted,Petunia Vegetative Super Pink Unrooted#,52492,4491,931,Rick Greenhouse,200,Southeast,6144,Gerald Wake,102,Pete Jorgensen,4,25,10,0.84,0.6,269.46
Calibrachoa,Dynamo,Red,Unrooted,Calibrachoa Dynamo Red Unrooted#,90465,95349,281,Rhymbo Farm,600,Canada,8731,Magdalen Murphy,106,Jack Unger,4,20,13,0.8,0.692307692,8581.41
Coleus,Zero,Bright Flame,Unrooted,Coleus Zero Bright Flame Unrooted#,12393,155282,358,Rabbit Nursery,100,Northeast,4214,Francie Hawthorne,101,Tim Morris,5,30,7,0.833333333,0.285714286,3105.64
Petunia Vegetative,Pretty,Pink,Unrooted,Petunia Vegetative Pretty Pink Unrooted#,90230,174184,894,Miller Farm,300,Great Lakes,6259,Shon Watterson,103,Sandra Carlton,4,20,13,0.8,0.692307692,15676.56
Coleus,Zero,Fire,Unrooted,Coleus Zero Fire Unrooted#,57403,160714,556,Diablo Farm,300,Great Lakes,2272,Willie Mayorga,103,Sandra Carlton,5,30,21,0.833333333,0.761904762,25714.24
Angelonia,Angel,Red,Unrooted,Angelonia Angel Red Unrooted#,63122,63241,868,Old Quarry Farm,600,Canada,1132,Asley Huges,106,Jack Unger,5,15,9,0.666666667,0.444444444,2529.64
Petunia Vegetative,Peddler,Pink,Unrooted,Petunia Vegetative Peddler Pink Unrooted#,12871,166726,321,Open View Nursery,100,Northeast,1581,Luz German,101,Tim Morris,4,25,18,0.84,0.777777778,23341.64
New Guinea Impatiens,Solomon,Deep Red,Unrooted,New Guinea Impatiens Solomon Deep Red Unrooted#,31784,49989,644,Greenbean Farm,300,Great Lakes,7144,Nelda Heckel,103,Sandra Carlton,6,15,14,0.6,0.571428571,3999.12
New Guinea Impatiens,Solomon,Red,Unrooted,New Guinea Impatiens Solomon Red Unrooted#,77686,184318,739,University Village Nursery,300,Great Lakes,6259,Shon Watterson,103,Sandra Carlton,6,15,10,0.6,0.4,7372.72
Geranium,Giant,Orange,Unrooted,Geranium Giant Orange Unrooted#,26762,103704,358,Rabbit Nursery,100,Northeast,7295,Jeffrey Broadfoot,101,Tim Morris,5,30,20,0.833333333,0.75,15555.6
Coleus,Zero,Mango,Unrooted,Coleus Zero Mango Unrooted#,34079,73798,997,Bridge Nursery,100,Northeast,1581,Luz German,101,Tim Morris,5,30,28,0.833333333,0.821428571,16973.54
Coleus,Zero,Bright Flame,Unrooted,Coleus Zero Bright Flame Unrooted#,12393,145261,292,Undertow Farm,500,Southwest,9177,Arletha Grauer,105,Bill Barkely,5,30,11,0.833333333,0.545454545,8715.66
Petunia Vegetative,Peddler,Pink,Unrooted,Petunia Vegetative Peddler Pink Unrooted#,12871,188141,821,Pickwick Farm,100,Northeast,1581,Luz German,101,Tim Morris,4,25,17,0.84,0.764705882,24458.33
New Guinea Impatiens,Solomon,Big Red,Unrooted,New Guinea Impatiens Solomon Big Red Unrooted#,52459,128258,670,Yute Greenhouse,400,Northwest,4492,Bret Komar,104,Cathie Wentz,6,15,14,0.6,0.571428571,10260.64
Petunia Vegetative,Pretty,Deep Blue,Unrooted,Petunia Vegetative Pretty Deep Blue Unrooted#,14595,32815,760,Moorse Nursery,400,Northwest,8404,Larita Garnett,104,Cathie Wentz,4,20,10,0.8,0.6,1968.9
Coleus,Zero,Mango,Unrooted,Coleus Zero Mango Unrooted#,34079,70390,965,Dickey Greenhouse,400,Northwest,9565,Iola Guss,104,Cathie Wentz,5,30,12,0.833333333,0.583333333,4927.3
Geranium,Giant,Orange,Unrooted,Geranium Giant Orange Unrooted#,26762,38282,178,Lackey Farm,100,Northeast,1581,Luz German,101,Tim Morris,5,30,9,0.833333333,0.444444444,1531.28
Coleus,Magnus,Deep Red,Unrooted,Coleus Magnus Deep Red Unrooted#,16918,16379,290,Sampson Nursery,300,Great Lakes,1203,Ying Mercier,103,Sandra Carlton,5,32,9,0.84375,0.444444444,655.16
Geranium,Geronimo,Frost,Unrooted,Geranium Geronimo Frost Unrooted#,38461,39602,380,Rackatoe Greenhouse,200,Southeast,7872,Janette Darbonne,102,Pete Jorgensen,5,25,14,0.8,0.642857143,3564.18
Petunia Vegetative,Novelty,Pink Star,Unrooted,Petunia Vegetative Novelty Pink Star Unrooted#,58462,48812,842,Overview Greenhouse,200,Southeast,2955,Dean Ferraro,102,Pete Jorgensen,4,35,20,0.885714286,0.8,7809.92
Combo,Basket,Blue Red Mix,Unrooted,Combo Basket Blue Red Mix Unrooted#,26687,175242,292,Undertow Farm,500,Southwest,1573,Julie Claar,105,Bill Barkely,15,40,37,0.625,0.594594595,38553.24
Petunia Vegetative,Pretty,Yellow,Unrooted,Petunia Vegetative Pretty Yellow Unrooted#,94050,13702,229,Horseridge Nursery,200,Southeast,5301,Janiece Mcshane,102,Pete Jorgensen,4,20,9,0.8,0.555555556,685.1
Petunia Vegetative,Pretty,Deep Blue,Unrooted,Petunia Vegetative Pretty Deep Blue Unrooted#,14595,78867,955,Daily Dill Greenhouse,300,Great Lakes,6259,Shon Watterson,103,Sandra Carlton,4,20,18,0.8,0.777777778,11041.38
New Guinea Impatiens,Solomon,Yellow,Unrooted,New Guinea Impatiens Solomon Yellow Unrooted#,61037,180082,529,Numero Greenhouse,400,Northwest,8404,Larita Garnett,104,Cathie Wentz,6,15,8,0.6,0.25,3601.64
New Guinea Impatiens,Solomon,Red,Unrooted,New Guinea Impatiens Solomon Red Unrooted#,77686,62535,644,Greenbean Farm,300,Great Lakes,7144,Nelda Heckel,103,Sandra Carlton,6,15,10,0.6,0.4,2501.4
New Guinea Impatiens,Solomon,Yellow,Unrooted,New Guinea Impatiens Solomon Yellow Unrooted#,61037,125618,868,Old Quarry Farm,600,Canada,2295,Hildegard Buzard,106,Jack Unger,6,15,11,0.6,0.454545455,6280.9
Petunia Vegetative,Peddler,Pink,Unrooted,Petunia Vegetative Peddler Pink Unrooted#,12871,55082,700,Jumbo Nursery,300,Great Lakes,7144,Nelda Heckel,103,Sandra Carlton,4,25,19,0.84,0.789473684,8262.3
Angelonia,Angel,Red,Unrooted,Angelonia Angel Red Unrooted#,63122,103011,234,Green Farm,300,Great Lakes,6511,Columbus Transue,103,Sandra Carlton,5,15,14,0.666666667,0.642857143,9270.99
Calibrachoa,Crazy,Deep Red,Unrooted,Calibrachoa Crazy Deep Red Unrooted#,50994,22670,780,Greeno Greenhouse,500,Southwest,9177,Arletha Grauer,105,Bill Barkely,4,25,17,0.84,0.764705882,2947.1
Geranium,Giant,Orange,Unrooted,Geranium Giant Orange Unrooted#,26762,73088,644,Greenbean Farm,300,Great Lakes,4926,Wilfred Mcelvain,103,Sandra Carlton,5,30,20,0.833333333,0.75,10963.2
Calibrachoa,Crazy,Orange,Unrooted,Calibrachoa Crazy Orange Unrooted#,64003,129661,657,Bob Smith Greenhouse,100,Northeast,1581,Luz German,101,Tim Morris,4,25,6,0.84,0.333333333,2593.22
Calibrachoa,Dynamo,Pink,Unrooted,Calibrachoa Dynamo Pink Unrooted#,30130,76088,721,Bayheap Farm,600,Canada,3646,Marcie Aumann,106,Jack Unger,4,20,6,0.8,0.333333333,1521.76
Angelonia,Angel,White,Unrooted,Angelonia Angel White Unrooted#,43533,76363,739,University Village Nursery,300,Great Lakes,1456,Dodie Birdsong,103,Sandra Carlton,5,15,11,0.666666667,0.545454545,4581.78
Geranium,Geronimo,Pink,Unrooted,Geranium Geronimo Pink Unrooted#,53908,69082,997,Bridge Nursery,100,Northeast,8665,Chantay Shepherd,101,Tim Morris,5,25,25,0.8,0.8,13816.4
Geranium,Giant,Frost,Unrooted,Geranium Giant Frost Unrooted#,43299,31444,842,Overview Greenhouse,200,Southeast,2955,Dean Ferraro,102,Pete Jorgensen,5,30,14,0.833333333,0.642857143,2829.96
Geranium,Giant,Deep Red,Unrooted,Geranium Giant Deep Red Unrooted#,91126,69218,232,Greenster Nursery,500,Southwest,1462,Roland Zapien,105,Bill Barkely,5,30,17,0.833333333,0.705882353,8306.16
Coleus,Zero,Bright Flame,Unrooted,Coleus Zero Bright Flame Unrooted#,12393,177751,955,Daily Dill Greenhouse,300,Great Lakes,6511,Columbus Transue,103,Sandra Carlton,5,30,20,0.833333333,0.75,26662.65
Calibrachoa,Crazy,Deep Red,Unrooted,Calibrachoa Crazy Deep Red Unrooted#,50994,157787,232,Greenster Nursery,500,Southwest,7975,Kasey Angert,105,Bill Barkely,4,25,23,0.84,0.826086957,29979.53
Geranium,Giant,Pink,Unrooted,Geranium Giant Pink Unrooted#,60468,49307,657,Bob Smith Greenhouse,100,Northeast,5951,Abel Gillmore,101,Tim Morris,5,30,9,0.833333333,0.444444444,1972.28
Petunia Vegetative,Pretty,Deep Blue,Unrooted,Petunia Vegetative Pretty Deep Blue Unrooted#,14595,42796,229,Horseridge Nursery,200,Southeast,6144,Gerald Wake,102,Pete Jorgensen,4,20,20,0.8,0.8,6847.36
Geranium,Geronimo,Pink,Unrooted,Geranium Geronimo Pink Unrooted#,53908,145855,955,Daily Dill Greenhouse,300,Great Lakes,7144,Nelda Heckel,103,Sandra Carlton,5,25,25,0.8,0.8,29171
Coleus,Zero,Fire,Unrooted,Coleus Zero Fire Unrooted#,57403,155740,821,Pickwick Farm,100,Northeast,3684,Lorita Furst,101,Tim Morris,5,30,29,0.833333333,0.827586207,37377.6
Coleus,Magnus,Red,Unrooted,Coleus Magnus Red Unrooted#,29389,150600,997,Bridge Nursery,100,Northeast,4887,Anastacia Renaud,101,Tim Morris,5,32,22,0.84375,0.772727273,25602
Coleus,Zero,Bright Flame,Unrooted,Coleus Zero Bright Flame Unrooted#,12393,104727,880,Green Story Farm,200,Southeast,7872,Janette Darbonne,102,Pete Jorgensen,5,30,26,0.833333333,0.807692308,21992.67
Coleus,Zero,Fire,Unrooted,Coleus Zero Fire Unrooted#,57403,44872,290,Sampson Nursery,300,Great Lakes,1456,Dodie Birdsong,103,Sandra Carlton,5,30,24,0.833333333,0.791666667,8525.68
Petunia Vegetative,Novelty,Pink Star,Unrooted,Petunia Vegetative Novelty Pink Star Unrooted#,58462,100219,615,Kissinger Greenhouse,100,Northeast,9717,Silva Gouge,101,Tim Morris,4,35,10,0.885714286,0.6,6013.14
Geranium,Giant,Frost,Unrooted,Geranium Giant Frost Unrooted#,43299,106828,670,Yute Greenhouse,400,Northwest,9547,Anisa Paneto,104,Cathie Wentz,5,30,24,0.833333333,0.791666667,20297.32
Petunia Vegetative,Pretty,Yellow,Unrooted,Petunia Vegetative Pretty Yellow Unrooted#,94050,42663,122,Bigtown Greenhouse,100,Northeast,7295,Jeffrey Broadfoot,101,Tim Morris,4,20,15,0.8,0.733333333,4692.93
Calibrachoa,Dynamo,Red,Unrooted,Calibrachoa Dynamo Red Unrooted#,90465,32378,880,Green Story Farm,200,Southeast,5301,Janiece Mcshane,102,Pete Jorgensen,4,20,7,0.8,0.428571429,971.34
Geranium,Geronimo,Orange,Unrooted,Geranium Geronimo Orange Unrooted#,20057,121008,894,Miller Farm,300,Great Lakes,4926,Wilfred Mcelvain,103,Sandra Carlton,5,25,22,0.8,0.772727273,20571.36
Combo,Basket,Red Yellow Mix,Unrooted,Combo Basket Red Yellow Mix Unrooted#,75237,135392,955,Daily Dill Greenhouse,300,Great Lakes,6259,Shon Watterson,103,Sandra Carlton,15,40,32,0.625,0.53125,23016.64
Combo,Basket,Red Yellow Mix,Unrooted,Combo Basket Red Yellow Mix Unrooted#,75237,116692,931,Rick Greenhouse,200,Southeast,7734,Ethan Couvillion,102,Pete Jorgensen,15,40,23,0.625,0.347826087,9335.36
Geranium,Giant,Pink,Unrooted,Geranium Giant Pink Unrooted#,60468,175329,290,Sampson Nursery,300,Great Lakes,4926,Wilfred Mcelvain,103,Sandra Carlton,5,30,21,0.833333333,0.761904762,28052.64
Coleus,Magnus,Red,Unrooted,Coleus Magnus Red Unrooted#,29389,161219,762,Bridgeway Greenhouse,300,Great Lakes,6511,Columbus Transue,103,Sandra Carlton,5,32,13,0.84375,0.615384615,12897.52
Geranium,Giant,Pink,Unrooted,Geranium Giant Pink Unrooted#,60468,128614,955,Daily Dill Greenhouse,300,Great Lakes,7144,Nelda Heckel,103,Sandra Carlton,5,30,15,0.833333333,0.666666667,12861.4
Calibrachoa,Crazy,Pink,Unrooted,Calibrachoa Crazy Pink Unrooted#,46673,104555,321,Open View Nursery,100,Northeast,4887,Anastacia Renaud,101,Tim Morris,4,25,7,0.84,0.428571429,3136.65
Petunia Vegetative,Pretty,Pink,Unrooted,Petunia Vegetative Pretty Pink Unrooted#,90230,163774,380,Rackatoe Greenhouse,200,Southeast,2955,Dean Ferraro,102,Pete Jorgensen,4,20,11,0.8,0.636363636,11464.18
Angelonia,Angel,White,Unrooted,Angelonia Angel White Unrooted#,43533,88143,380,Rackatoe Greenhouse,200,Southeast,2955,Dean Ferraro,102,Pete Jorgensen,5,15,8,0.666666667,0.375,2644.29
Angelonia,Angel,Purple,Unrooted,Angelonia Angel Purple Unrooted#,84737,49109,178,Lackey Farm,100,Northeast,8665,Chantay Shepherd,101,Tim Morris,5,15,7,0.666666667,0.285714286,982.18
Petunia Vegetative,Pretty,Blue,Unrooted,Petunia Vegetative Pretty Blue Unrooted#,71461,195450,232,Greenster Nursery,500,Southwest,3447,Teresa Newsom,105,Bill Barkely,4,20,20,0.8,0.8,31272
Calibrachoa,Dynamo,Red,Unrooted,Calibrachoa Dynamo Red Unrooted#,90465,178774,292,Undertow Farm,500,Southwest,1573,Julie Claar,105,Bill Barkely,4,20,9,0.8,0.555555556,8938.7
Petunia Vegetative,Pretty,Blue,Unrooted,Petunia Vegetative Pretty Blue Unrooted#,71461,107073,931,Rick Greenhouse,200,Southeast,7734,Ethan Couvillion,102,Pete Jorgensen,4,20,13,0.8,0.692307692,9636.57
Coleus,Magnus,Red,Unrooted,Coleus Magnus Red Unrooted#,29389,52181,997,Bridge Nursery,100,Northeast,4887,Anastacia Renaud,101,Tim Morris,5,32,14,0.84375,0.642857143,4696.29
Angelonia,Angel,White,Unrooted,Angelonia Angel White Unrooted#,43533,195014,868,Old Quarry Farm,600,Canada,6542,Caitlin Ricco,106,Jack Unger,5,15,7,0.666666667,0.285714286,3900.28
Geranium,Giant,Orange,Unrooted,Geranium Giant Orange Unrooted#,26762,55112,670,Yute Greenhouse,400,Northwest,9565,Iola Guss,104,Cathie Wentz,5,30,26,0.833333333,0.807692308,11573.52
Petunia Vegetative,Peddler,Red,Unrooted,Petunia Vegetative Peddler Red Unrooted#,27225,83124,238,Force Farm,300,Great Lakes,6511,Columbus Transue,103,Sandra Carlton,4,25,15,0.84,0.733333333,9143.64
Combo,Basket,Blue Red Mix,Unrooted,Combo Basket Blue Red Mix Unrooted#,26687,126393,692,Livingston Greenhouse,400,Northwest,7862,Gregoria Paull,104,Cathie Wentz,15,40,22,0.625,0.318181818,8847.51
Calibrachoa,Crazy,Yellow,Unrooted,Calibrachoa Crazy Yellow Unrooted#,91061,74992,234,Green Farm,300,Great Lakes,4926,Wilfred Mcelvain,103,Sandra Carlton,4,25,24,0.84,0.833333333,14998.4
Petunia Vegetative,Peddler,Red,Unrooted,Petunia Vegetative Peddler Red Unrooted#,27225,32808,281,Rhymbo Farm,600,Canada,2295,Hildegard Buzard,106,Jack Unger,4,25,6,0.84,0.333333333,656.16
Petunia Vegetative,Peddler,Yellow,Unrooted,Petunia Vegetative Peddler Yellow Unrooted#,12632,189513,965,Dickey Greenhouse,400,Northwest,7862,Gregoria Paull,104,Cathie Wentz,4,25,14,0.84,0.714285714,18951.3
Petunia Vegetative,Pretty,Deep Blue,Unrooted,Petunia Vegetative Pretty Deep Blue Unrooted#,14595,46646,657,Bob Smith Greenhouse,100,Northeast,8665,Chantay Shepherd,101,Tim Morris,4,20,16,0.8,0.75,5597.52
